motor_front,motor_back,pitch_filter,pitch_desired
523, 277, -5.567829, -0.000000
516, 284, -5.731731, -0.000000
510, 290, -5.879782, -0.000000
503, 297, -6.008206, -0.000000
499, 301, -6.124121, -0.000000
498, 302, -6.234872, -0.000000
498, 302, -6.345697, -0.000000
493, 307, -6.441187, -0.000000
482, 318, -6.507789, -0.000000
474, 326, -6.553474, -0.000000
467, 333, -6.582846, -0.000000
462, 338, -6.593164, -0.000000
463, 337, -6.603020, -0.000000
461, 339, -6.608500, -0.000000
456, 344, -6.599574, -0.000000
454, 346, -6.584652, -0.000000
452, 348, -6.563124, -0.000000
449, 351, -6.537373, -0.000000
449, 351, -6.512963, -0.000000
445, 355, -6.480298, -0.000000
444, 356, -6.439107, -0.000000
442, 358, -6.387841, -0.000000
439, 361, -6.330887, -0.000000
442, 358, -6.292702, -0.000000
439, 361, -6.253768, -0.000000
437, 363, -6.210075, -0.000000
441, 359, -6.157011, -0.000000
438, 362, -6.091940, -0.000000
434, 366, -6.015644, -0.000000
435, 365, -5.950724, -0.000000
432, 368, -5.892094, -0.000000
431, 369, -5.840615, -0.000000
430, 370, -5.787433, -0.000000
428, 372, -5.720888, -0.000000
429, 371, -5.647346, -0.000000
428, 372, -5.568108, -0.000000
429, 371, -5.486156, -0.000000
431, 369, -5.413463, -0.000000
433, 367, -5.351745, -0.000000
433, 367, -5.296963, -0.000000
434, 366, -5.246378, -0.000000
432, 368, -5.190126, -0.000000
433, 367, -5.135302, -0.000000
431, 369, -5.077906, -0.000000
432, 368, -5.025730, -0.000000
433, 367, -4.980968, -0.000000
433, 367, -4.947480, -0.000000
436, 364, -4.925442, -0.000000
438, 362, -4.908803, -0.000000
440, 360, -4.896435, -0.000000
440, 360, -4.879328, -0.000000
442, 358, -4.849999, -0.000000
443, 357, -4.818895, -0.000000
444, 356, -4.789617, -0.000000
443, 357, -4.759854, -0.000000
446, 354, -4.743966, -0.000000
447, 353, -4.744284, -0.000000
448, 352, -4.748189, -0.000000
452, 348, -4.760252, -0.000000
453, 347, -4.769168, -0.000000
454, 346, -4.773821, -0.000000
458, 342, -4.780559, -0.000000
458, 342, -4.787234, -0.000000
459, 341, -4.798358, -0.000000
463, 337, -4.819973, -0.000000
461, 339, -4.839052, -0.000000
461, 339, -4.857772, -0.000000
461, 339, -4.879371, -0.000000
462, 338, -4.908008, -0.000000
459, 341, -4.938357, -0.000000
461, 339, -4.984072, -0.000000
461, 339, -5.024168, -0.000000
457, 343, -5.044620, -0.000000
458, 342, -5.058593, -0.000000
460, 340, -5.073732, -0.000000
455, 345, -5.083308, -0.000000
455, 345, -5.108670, -0.000000
460, 340, -5.147370, -0.000000
454, 346, -5.161989, -0.000000
454, 346, -5.167533, -0.000000
457, 343, -5.174965, -0.000000
454, 346, -5.178320, -0.000000
454, 346, -5.184406, -0.000000
457, 343, -5.199356, -0.000000
458, 342, -5.211080, -0.000000
457, 343, -5.219109, -0.000000
465, 351, -5.224580, -0.000000
465, 351, -5.228794, -0.000000
465, 351, -5.227714, -0.000000
465, 351, -5.224156, -0.000000
467, 349, -5.225956, -0.000000
467, 349, -5.244356, -0.000000
464, 352, -5.267455, -0.000000
464, 352, -5.292360, -0.000000
465, 351, -5.317160, -0.000000
463, 353, -5.328168, -0.000000
465, 351, -5.332526, -0.000000
464, 352, -5.340487, -0.000000
465, 351, -5.361989, -0.000000
464, 352, -5.393500, -0.000000
461, 355, -5.421055, -0.000000
462, 354, -5.442986, -0.000000
461, 355, -5.455174, -0.000000
457, 359, -5.450886, -0.000000
456, 360, -5.440142, -0.000000
457, 359, -5.429258, -0.000000
457, 359, -5.410692, -0.000000
456, 360, -5.385476, -0.000000
458, 358, -5.363543, -0.000000
457, 359, -5.335346, -0.000000
458, 358, -5.310947, -0.000000
462, 354, -5.300976, -0.000000
460, 356, -5.291104, -0.000000
462, 354, -5.281874, -0.000000
463, 353, -5.270996, -0.000000
466, 350, -5.263707, -0.000000
464, 352, -5.254042, -0.000000
466, 350, -5.255293, -0.000000
467, 349, -5.270610, -0.000000
461, 355, -5.283908, -0.000000
461, 355, -5.306216, -0.000000
464, 352, -5.340574, -0.000000
460, 356, -5.357339, -0.000000
460, 356, -5.365092, -0.000000
459, 357, -5.365178, -0.000000
458, 358, -5.360333, -0.000000
453, 363, -5.351203, -0.000000
455, 361, -5.351085, -0.000000
550, 450, -5.357163, -0.000000
545, 455, -5.348172, -0.000000
548, 452, -5.342125, -0.000000
549, 451, -5.335759, -0.000000
548, 452, -5.326571, -0.000000
550, 450, -5.318888, -0.000000
549, 451, -5.305761, -0.000000
548, 452, -5.286927, -0.000000
547, 453, -5.257840, -0.000000
550, 450, -5.230615, -0.000000
548, 452, -5.199269, -0.000000
551, 449, -5.175864, -0.000000
552, 448, -5.158691, -0.000000
551, 449, -5.146972, -0.000000
554, 446, -5.146042, -0.000000
554, 446, -5.148897, -0.000000
552, 448, -5.150740, -0.000000
552, 448, -5.154588, -0.000000
554, 446, -5.168567, -0.000000
552, 448, -5.179849, -0.000000
549, 451, -5.183946, -0.000000
551, 449, -5.197470, -0.000000
549, 451, -5.203132, -0.000000
545, 455, -5.203039, -0.000000
549, 451, -5.215415, -0.000000
544, 456, -5.217966, -0.000000
544, 456, -5.220183, -0.000000
543, 457, -5.215255, -0.000000
542, 458, -5.201573, -0.000000
542, 458, -5.174060, -0.000000
544, 456, -5.146968, -0.000000
545, 455, -5.121196, -0.000000
542, 458, -5.089410, -0.000000
547, 453, -5.070284, -0.000000
548, 452, -5.048380, -0.000000
548, 452, -5.023417, -0.000000
549, 451, -5.000514, -0.000000
549, 451, -4.978826, -0.000000
550, 450, -4.965209, -0.000000
550, 450, -4.959559, -0.000000
552, 448, -4.962949, -0.000000
549, 451, -4.962979, -0.000000
551, 449, -4.972415, -0.000000
549, 451, -4.980740, -0.000000
548, 452, -4.985961, -0.000000
549, 451, -4.995347, -0.000000
550, 450, -5.003456, -0.000000
547, 453, -5.004768, -0.000000
547, 453, -5.010651, -0.000000
549, 451, -5.021632, -0.000000
550, 450, -5.032351, -0.000000
549, 451, -5.031703, -0.000000
551, 449, -5.030226, -0.000000
551, 449, -5.024013, -0.000000
550, 450, -5.013900, -0.000000
552, 448, -5.010184, -0.000000
551, 449, -5.003200, -0.000000
549, 451, -4.997061, -0.000000
552, 448, -4.994358, -0.000000
550, 450, -4.984207, -0.000000
550, 450, -4.972521, -0.000000
550, 450, -4.962742, -0.000000
551, 449, -4.957406, -0.000000
552, 448, -4.955819, -0.000000
552, 448, -4.960311, -0.000000
553, 447, -4.971341, -0.000000
553, 447, -4.989326, -0.000000
552, 448, -5.004423, -0.000000
552, 448, -5.019206, -0.000000
555, 445, -5.038524, -0.000000
552, 448, -5.050177, -0.000000
551, 449, -5.063233, -0.000000
552, 448, -5.083824, -0.000000
550, 450, -5.100233, -0.000000
550, 450, -5.115465, -0.000000
551, 449, -5.126720, -0.000000
548, 452, -5.126097, -0.000000
548, 452, -5.119278, -0.000000
550, 450, -5.112795, -0.000000
546, 454, -5.095329, -0.000000
548, 452, -5.081045, -0.000000
550, 450, -5.069938, -0.000000
550, 450, -5.059019, -0.000000
550, 450, -5.043918, -0.000000
552, 448, -5.029529, -0.000000
554, 446, -5.019148, -0.000000
553, 447, -5.003105, -0.000000
556, 444, -4.996648, -0.000000
553, 447, -4.988306, -0.000000
553, 447, -4.993910, -0.000000
557, 443, -5.013796, -0.000000
554, 446, -5.031319, -0.000000
553, 447, -5.046924, -0.000000
553, 447, -5.062060, -0.000000
554, 446, -5.076132, -0.000000
550, 450, -5.083527, -0.000000
550, 450, -5.093209, -0.000000
552, 448, -5.110670, -0.000000
550, 450, -5.123013, -0.000000
550, 450, -5.135691, -0.000000
549, 451, -5.144224, -0.000000
549, 451, -5.149602, -0.000000
548, 452, -5.151524, -0.000000
546, 454, -5.144216, -0.000000
547, 453, -5.134916, -0.000000
547, 453, -5.120916, -0.000000
546, 454, -5.105319, -0.000000
547, 453, -5.095348, -0.000000
547, 453, -5.084668, -0.000000
549, 451, -5.076926, -0.000000
548, 452, -5.056688, -0.000000
550, 450, -5.039538, -0.000000
550, 450, -5.018082, -0.000000
549, 451, -4.999775, -0.000000
550, 450, -4.992190, -0.000000
549, 451, -4.991332, -0.000000
550, 450, -4.992869, -0.000000
549, 451, -4.989228, -0.000000
550, 450, -4.988718, -0.000000
549, 451, -4.986766, -0.000000
549, 451, -4.989302, -0.000000
550, 450, -4.995094, -0.000000
552, 448, -5.006042, -0.000000
551, 449, -5.015394, -0.000000
550, 450, -5.022617, -0.000000
553, 447, -5.037367, -0.000000
550, 450, -5.040262, -0.000000
553, 447, -5.045243, -0.000000
551, 449, -5.044518, -0.000000
549, 451, -5.042315, -0.000000
549, 451, -5.044829, -0.000000
549, 451, -5.049552, -0.000000
549, 451, -5.048602, -0.000000
550, 450, -5.040179, -0.000000
550, 450, -5.026769, -0.000000
550, 450, -5.014535, -0.000000
551, 449, -5.009284, -0.000000
550, 450, -5.002761, -0.000000
551, 449, -5.001574, -0.000000
553, 447, -5.005531, -0.000000
550, 450, -5.005318, -0.000000
551, 449, -5.004993, -0.000000
550, 450, -5.005049, -0.000000
550, 450, -5.005259, -0.000000
550, 450, -5.008446, -0.000000
549, 451, -5.009485, -0.000000
550, 450, -5.016761, -0.000000
549, 451, -5.021824, -0.000000
550, 450, -5.024284, -0.000000
549, 451, -5.020142, -0.000000
549, 451, -5.012310, -0.000000
548, 452, -4.999931, -0.000000
549, 451, -4.991403, -0.000000
549, 451, -4.989066, -0.000000
548, 452, -4.988750, -0.000000
549, 451, -4.987937, -0.000000
549, 451, -4.985754, -0.000000
549, 451, -4.978881, -0.000000
549, 451, -4.969154, -0.000000
551, 449, -4.964795, -0.000000
549, 451, -4.955882, -0.000000
550, 450, -4.954499, -0.000000
551, 449, -4.958114, -0.000000
549, 451, -4.961713, -0.000000
550, 450, -4.968176, -0.000000
550, 450, -4.973936, -0.000000
550, 450, -4.981697, -0.000000
549, 451, -4.986226, -0.000000
549, 451, -4.991486, -0.000000
551, 449, -5.003860, -0.000000
549, 451, -5.013350, -0.000000
551, 449, -5.031374, -0.000000
548, 452, -5.037878, -0.000000
549, 451, -5.038353, -0.000000
550, 450, -5.034822, -0.000000
548, 452, -5.026965, -0.000000
549, 451, -5.018167, -0.000000
548, 452, -5.010859, -0.000000
549, 451, -5.007300, -0.000000
550, 450, -5.003911, -0.000000
548, 452, -4.992958, -0.000000
550, 450, -4.984329, -0.000000
551, 449, -4.973176, -0.000000
550, 450, -4.959357, -0.000000
551, 449, -4.947701, -0.000000
550, 450, -4.939668, -0.000000
550, 450, -4.933010, -0.000000
552, 448, -4.936330, -0.000000
551, 449, -4.941180, -0.000000
549, 451, -4.944575, -0.000000
550, 450, -4.950417, -0.000000
551, 449, -4.957174, -0.000000
548, 452, -4.956071, -0.000000
549, 451, -4.964322, -0.000000
549, 451, -4.981305, -0.000000
548, 452, -4.994233, -0.000000
548, 452, -5.003531, -0.000000
548, 452, -5.010481, -0.000000
545, 455, -5.002219, -0.000000
544, 456, -4.992656, -0.000000
544, 456, -4.982403, -0.000000
544, 456, -4.972293, -0.000000
546, 454, -4.966487, -0.000000
544, 456, -4.951607, -0.000000
546, 454, -4.939208, -0.000000
547, 453, -4.924838, -0.000000
548, 452, -4.909011, -0.000000
546, 454, -4.888814, -0.000000
548, 452, -4.872190, -0.000000
548, 452, -4.862920, -0.000000
547, 453, -4.851408, -0.000000
546, 454, -4.843512, -0.000000
548, 452, -4.844017, -0.000000
548, 452, -4.842026, -0.000000
548, 452, -4.840343, -0.000000
548, 452, -4.839566, -0.000000
548, 452, -4.842844, -0.000000
548, 452, -4.849246, -0.000000
549, 451, -4.859693, -0.000000
549, 451, -4.866746, -0.000000
549, 451, -4.871645, -0.000000
549, 451, -4.875376, -0.000000
548, 452, -4.874665, -0.000000
548, 452, -4.872636, -0.000000
551, 449, -4.877530, -0.000000
548, 452, -4.874497, -0.000000
548, 452, -4.875449, -0.000000
550, 450, -4.881247, -0.000000
549, 451, -4.885460, -0.000000
548, 452, -4.881481, -0.000000
548, 452, -4.873707, -0.000000
549, 451, -4.869152, -0.000000
548, 452, -4.858214, -0.000000
