roll_accel,roll_intl,roll_cal
  -0.88182,   -1.92597,   -1.65547
  -0.88182,   -1.94409,   -1.65776
  -1.16516,   -1.96252,   -1.66597
  -1.16516,   -1.98101,   -1.67407
  -1.16516,   -1.99946,   -1.68197
  -1.16516,   -2.01753,   -1.68935
  -1.41764,   -2.03515,   -1.70118
  -1.41764,   -2.05261,   -1.71262
  -1.41764,   -2.06948,   -1.72325
  -1.41764,   -2.08629,   -1.73361
  -1.78928,   -2.10301,   -1.75112
  -1.76120,   -2.11958,   -1.76756
  -1.76120,   -2.13562,   -1.78315
  -1.76120,   -2.15143,   -1.79820
  -2.09754,   -2.16741,   -1.81984
  -2.08476,   -2.18329,   -1.84071
  -2.08476,   -2.19791,   -1.85992
  -2.08476,   -2.21227,   -1.87848
  -2.08476,   -2.22696,   -1.89701
  -2.40488,   -2.24158,   -1.92149
  -2.40488,   -2.25643,   -1.94572
  -2.40488,   -2.27082,   -1.96900
  -2.40488,   -2.28482,   -1.99144
  -2.61817,   -2.29868,   -2.01755
  -2.61817,   -2.31230,   -2.04292
  -2.61817,   -2.32571,   -2.06756
  -2.61817,   -2.33872,   -2.09133
  -2.69651,   -2.35174,   -2.11619
  -2.69651,   -2.36487,   -2.14066
  -2.69651,   -2.37792,   -2.16456
  -2.69651,   -2.39085,   -2.18788
  -2.59111,   -2.40336,   -2.20820
  -2.59111,   -2.41556,   -2.22781
  -2.59111,   -2.42772,   -2.24700
  -2.59111,   -2.44025,   -2.26616
  -2.40843,   -2.45283,   -2.28134
  -2.40843,   -2.46529,   -2.29608
  -2.40843,   -2.47723,   -2.31004
  -2.40843,   -2.48903,   -2.32356
  -2.21557,   -2.50053,   -2.33268
  -2.21557,   -2.51163,   -2.34121
  -2.21557,   -2.52237,   -2.34923
  -2.21557,   -2.53279,   -2.35677
  -2.23881,   -2.54280,   -2.36422
  -2.23881,   -2.55272,   -2.37143
  -2.23881,   -2.56228,   -2.37815
  -2.23881,   -2.57113,   -2.38403
  -2.29291,   -2.57954,   -2.39045
  -2.30599,   -2.58750,   -2.39656
  -2.30599,   -2.59492,   -2.40202
  -2.30599,   -2.60204,   -2.40708
  -2.30599,   -2.60885,   -2.41173
  -2.60894,   -2.61543,   -2.42212
  -2.60894,   -2.62215,   -2.43245
  -2.60894,   -2.62862,   -2.44232
  -2.60894,   -2.63465,   -2.45156
  -2.92041,   -2.64021,   -2.46638
  -2.92041,   -2.64536,   -2.48051
  -2.92041,   -2.65057,   -2.49442
  -2.92041,   -2.65605,   -2.50831
  -3.31964,   -2.66161,   -2.52998
  -3.31964,   -2.66736,   -2.55141
  -3.31964,   -2.67342,   -2.57272
  -3.31964,   -2.67964,   -2.59374
  -3.70343,   -2.68616,   -2.62233
  -3.70343,   -2.69309,   -2.65074
  -3.70343,   -2.70036,   -2.67892
  -3.70343,   -2.70826,   -2.70715
  -4.05087,   -2.71619,   -2.74180
  -4.05087,   -2.72438,   -2.77601
  -4.05087,   -2.73260,   -2.80956
  -4.05087,   -2.74081,   -2.84244
  -4.15676,   -2.74896,   -2.87671
  -4.15676,   -2.75685,   -2.91004
  -4.15676,   -2.76473,   -2.94269
  -4.15676,   -2.77289,   -2.97498
  -4.09675,   -2.78151,   -3.00586
  -4.09675,   -2.78969,   -3.03570
  -4.09675,   -2.79780,   -3.06486
  -4.09675,   -2.80562,   -3.09317
  -3.95059,   -2.81340,   -3.11794
  -3.95059,   -2.82107,   -3.14211
  -3.95059,   -2.82867,   -3.16573
  -3.95059,   -2.83620,   -3.18880
  -3.70990,   -2.84367,   -3.20654
  -3.75025,   -2.85095,   -3.22455
  -3.75025,   -2.85811,   -3.24208
  -3.75025,   -2.86501,   -3.25901
  -3.75025,   -2.87190,   -3.27559
  -3.69292,   -2.87903,   -3.29092
  -3.69292,   -2.88659,   -3.30637
  -3.69292,   -2.89432,   -3.32168
  -3.69292,   -2.90148,   -3.33612
  -3.74086,   -2.90879,   -3.35138
  -3.74086,   -2.91626,   -3.36649
  -3.74086,   -2.92375,   -3.38132
  -3.74086,   -2.93074,   -3.39535
  -3.89751,   -2.93662,   -3.41116
  -3.89751,   -2.94193,   -3.42609
  -3.89751,   -2.94719,   -3.44068
  -3.89751,   -2.95234,   -3.45486
  -4.08748,   -2.95776,   -3.47283
  -4.08748,   -2.96350,   -3.49074
  -4.08748,   -2.96957,   -3.50863
  -4.08748,   -2.97568,   -3.52619
  -4.30523,   -2.98183,   -3.54779
  -4.30523,   -2.98811,   -3.56910
  -4.30523,   -2.99473,   -3.59031
  -4.30523,   -3.00108,   -3.61083
  -4.42418,   -3.00740,   -3.63330
  -4.42418,   -3.01367,   -3.65525
  -4.42418,   -3.02037,   -3.67720
  -4.42418,   -3.02666,   -3.69831
  -4.52731,   -3.03244,   -3.72055
  -4.52731,   -3.03793,   -3.74207
  -4.52731,   -3.04309,   -3.76282
  -4.52731,   -3.04806,   -3.78299
  -4.55524,   -3.05296,   -3.80323
  -4.55356,   -3.05776,   -3.82295
  -4.55356,   -3.06223,   -3.84193
  -4.55356,   -3.06635,   -3.86021
  -4.55356,   -3.07038,   -3.87803
  -4.52050,   -3.07429,   -3.89471
  -4.52050,   -3.07744,   -3.91030
  -4.52050,   -3.08011,   -3.92513
  -4.52050,   -3.08267,   -3.93955
  -4.47297,   -3.08534,   -3.95283
  -4.47297,   -3.08779,   -3.96563
  -4.47297,   -3.08998,   -3.97793
  -4.47297,   -3.09156,   -3.98937
  -4.37958,   -3.09291,   -3.99850
  -4.37958,   -3.09444,   -4.00762
  -4.37958,   -3.09557,   -4.01617
  -4.37958,   -3.09597,   -4.02383
  -4.27507,   -3.09582,   -4.02871
  -4.27507,   -3.09586,   -4.03368
  -4.27507,   -3.09568,   -4.03833
  -4.27507,   -3.09473,   -4.04213
  -4.16313,   -3.09352,   -4.04336
  -4.16313,   -3.09187,   -4.04415
  -4.16313,   -3.08990,   -4.04459
  -4.16313,   -3.08741,   -4.04452
  -4.05188,   -3.08423,   -4.04155
  -4.05188,   -3.08116,   -4.03875
  -4.05188,   -3.07808,   -4.03599
  -4.05188,   -3.07504,   -4.03333
  -4.01021,   -3.07156,   -4.02946
  -4.01021,   -3.06743,   -4.02503
  -4.01021,   -3.06289,   -4.02029
  -4.01021,   -3.05843,   -4.01572
  -4.02795,   -3.05342,   -4.01105
  -4.02795,   -3.04829,   -4.00636
  -4.02795,   -3.04329,   -4.00189
  -4.02795,   -3.03810,   -3.99732
  -4.15369,   -3.03261,   -3.99507
  -4.13045,   -3.02672,   -3.99201
  -4.13045,   -3.02077,   -3.98894
  -4.13045,   -3.01459,   -3.98572
  -4.13045,   -3.00833,   -3.98248
  -4.30263,   -3.00249,   -3.98316
  -4.30263,   -2.99683,   -3.98400
  -4.30263,   -2.99107,   -3.98473
  -4.30263,   -2.98486,   -3.98500
  -4.52328,   -2.97861,   -3.98965
  -4.52328,   -2.97268,   -3.99450
  -4.52328,   -2.96700,   -3.99951
  -4.52328,   -2.96210,   -4.00519
  -4.75066,   -2.95742,   -4.01551
  -4.75066,   -2.95239,   -4.02529
  -4.75066,   -2.94757,   -4.03507
  -4.75066,   -2.94322,   -4.04511
  -4.95814,   -2.93930,   -4.05953
  -4.95814,   -2.93549,   -4.07378
  -4.95814,   -2.93177,   -4.08782
  -4.95814,   -2.92817,   -4.10170
  -5.09919,   -2.92479,   -4.11834
  -5.09919,   -2.92168,   -4.13490
  -5.09919,   -2.91926,   -4.15182
  -5.09919,   -2.91691,   -4.16846
  -5.15740,   -2.91449,   -4.18587
  -5.15740,   -2.91196,   -4.20282
  -5.15740,   -2.90935,   -4.21936
  -5.15740,   -2.90635,   -4.23517
  -5.14720,   -2.90338,   -4.25050
  -5.14720,   -2.90029,   -4.26541
  -5.14720,   -2.89768,   -4.28049
  -5.14720,   -2.89501,   -4.29520
  -5.04630,   -2.89215,   -4.30742
  -5.04630,   -2.88888,   -4.31900
  -5.04630,   -2.88544,   -4.33017
  -5.04630,   -2.88155,   -4.34069
  -4.87786,   -2.87759,   -4.34755
  -4.90960,   -2.87326,   -4.35454
  -4.90960,   -2.86864,   -4.36112
  -4.90960,   -2.86350,   -4.36705
  -4.63628,   -2.85805,   -4.36709
  -4.67310,   -2.85266,   -4.36793
  -4.67310,   -2.84679,   -4.36828
  -4.67310,   -2.84088,   -4.36858
  -4.67310,   -2.83497,   -4.36888
  -4.41225,   -2.82928,   -4.36418
  -4.41225,   -2.82323,   -4.35921
  -4.41225,   -2.81671,   -4.35388
  -4.41225,   -2.81018,   -4.34865
  -4.12988,   -2.80361,   -4.33783
  -4.12988,   -2.79715,   -4.32735
  -4.12988,   -2.79019,   -4.31657
  -4.12988,   -2.78253,   -4.30533
  -3.84990,   -2.77500,   -4.28884
  -3.84990,   -2.76741,   -4.27263
  -3.84990,   -2.75975,   -4.25666
  -3.84990,   -2.75189,   -4.24082
  -3.64101,   -2.74386,   -4.22096
  -3.64101,   -2.73590,   -4.20156
  -3.64101,   -2.72779,   -4.18241
  -3.64101,   -2.71955,   -4.16350
  -3.51736,   -2.71109,   -4.14229
  -3.51736,   -2.70237,   -4.12124
  -3.51736,   -2.69325,   -4.10023
  -3.51736,   -2.68353,   -4.07905
  -3.48365,   -2.67352,   -4.05733
  -3.48365,   -2.66325,   -4.03579
  -3.48365,   -2.65316,   -4.01486
  -3.48365,   -2.64312,   -3.99440
  -3.53009,   -2.63317,   -3.97536
  -3.53009,   -2.62330,   -3.95679
  -3.53009,   -2.61347,   -3.93861
  -3.53009,   -2.60358,   -3.92075
  -3.60333,   -2.59377,   -3.90479
  -3.60333,   -2.58431,   -3.88949
  -3.60333,   -2.57477,   -3.87442
  -3.60333,   -2.56485,   -3.85928
  -3.71639,   -2.55422,   -3.84600
  -3.70200,   -2.54361,   -3.83272
  -3.70200,   -2.53315,   -3.81986
  -3.70200,   -2.52269,   -3.80725
  -3.70200,   -2.51228,   -3.79494
  -3.75687,   -2.50176,   -3.78387
  -3.75687,   -2.49119,   -3.77297
  -3.75687,   -2.48075,   -3.76242
  -3.75687,   -2.47040,   -3.75216
  -3.86281,   -2.45993,   -3.74412
  -3.86281,   -2.44913,   -3.73591
  -3.86281,   -2.43835,   -3.72788
  -3.86281,   -2.42777,   -3.72021
  -3.92687,   -2.41744,   -3.71423
  -3.92687,   -2.40667,   -3.70792
  -3.92687,   -2.39600,   -3.70184
  -3.92687,   -2.38546,   -3.69602
  -3.94259,   -2.37542,   -3.69111
  -3.94259,   -2.36552,   -3.68644
  -3.94259,   -2.35507,   -3.68131
  -3.94259,   -2.34436,   -3.67604
  -3.91064,   -2.33370,   -3.67029
  -3.91064,   -2.32323,   -3.66484
  -3.91064,   -2.31249,   -3.65923
  -3.91064,   -2.30091,   -3.65291
  -3.76556,   -2.28925,   -3.64373
  -3.76556,   -2.27765,   -3.63480
  -3.76556,   -2.26577,   -3.62578
  -3.76556,   -2.25352,   -3.61656
  -3.58595,   -2.24048,   -3.60318
  -3.58595,   -2.22692,   -3.58954
  -3.58595,   -2.21365,   -3.57647
  -3.58595,   -2.20044,   -3.56371
  -3.31517,   -2.18646,   -3.54504
  -3.31517,   -2.17136,   -3.52564
  -3.31517,   -2.15617,   -3.50655
  -3.31517,   -2.14066,   -3.48752
  -3.04319,   -2.12463,   -3.46292
  -3.03323,   -2.10839,   -3.43841
  -3.03323,   -2.09168,   -3.41393
  -3.03323,   -2.07452,   -3.38951
  -3.03323,   -2.05719,   -3.36539
  -2.63818,   -2.03950,   -3.33352
  -2.63818,   -2.02179,   -3.30225
  -2.63818,   -2.00420,   -3.27174
  -2.63818,   -1.98653,   -3.24175
  -2.24126,   -1.96836,   -3.20393
  -2.24126,   -1.94940,   -3.16609
  -2.24126,   -1.93042,   -3.12900
  -2.24126,   -1.91178,   -3.09298
  -1.84110,   -1.89302,   -3.04956
  -1.84110,   -1.87415,   -3.00690
  -1.84110,   -1.85523,   -2.96504
  -1.84110,   -1.83653,   -2.92423
  -1.55203,   -1.81787,   -2.87850
  -1.55203,   -1.79939,   -2.83386
  -1.55203,   -1.78098,   -2.79018
  -1.55203,   -1.76313,   -2.74792
  -1.41313,   -1.74479,   -2.70326
  -1.41313,   -1.72544,   -2.65849
  -1.41313,   -1.70605,   -2.61458
  -1.41313,   -1.68636,   -2.57126
  -1.37604,   -1.66657,   -2.52796
  -1.37604,   -1.64680,   -2.48555
  -1.37604,   -1.62754,   -2.44449
  -1.37604,   -1.60841,   -2.40437
  -1.37890,   -1.58917,   -2.36500
  -1.37890,   -1.57007,   -2.32656
  -1.37890,   -1.55125,   -2.28917
  -1.37890,   -1.53153,   -2.25163
  -1.38150,   -1.51242,   -2.21550
  -1.38150,   -1.49316,   -2.17995
  -1.38150,   -1.47407,   -2.14527
  -1.38150,   -1.45504,   -2.11135
  -1.34875,   -1.43697,   -2.07839
  -1.34875,   -1.41895,   -2.04613
  -1.34875,   -1.40060,   -2.01420
  -1.34875,   -1.38231,   -1.98296
  -1.34323,   -1.36455,   -1.95277
  -1.34299,   -1.34733,   -1.92369
  -1.34299,   -1.33029,   -1.89539
  -1.34299,   -1.31303,   -1.86742
  -1.34299,   -1.29570,   -1.83995
  -1.29375,   -1.27842,   -1.81209
  -1.29375,   -1.26162,   -1.78527
  -1.29375,   -1.24503,   -1.75918
  -1.29375,   -1.22880,   -1.73396
  -1.27470,   -1.21275,   -1.70904
  -1.27470,   -1.19621,   -1.68415
  -1.27470,   -1.17884,   -1.65894
  -1.27470,   -1.16176,   -1.63451
  -1.18008,   -1.14478,   -1.60878
  -1.18008,   -1.12779,   -1.58356
  -1.18008,   -1.11077,   -1.55881
  -1.18008,   -1.09372,   -1.53452
  -1.17102,   -1.07649,   -1.51038
  -1.17102,   -1.05942,   -1.48686
  -1.17102,   -1.04271,   -1.46417
  -1.17102,   -1.02633,   -1.44225
  -1.21958,   -1.01021,   -1.42200
  -1.21958,   -0.99408,   -1.40214
  -1.21958,   -0.97776,   -1.38250
  -1.21958,   -0.96131,   -1.36311
  -1.32594,   -0.94465,   -1.34605
  -1.32594,   -0.92869,   -1.33001
  -1.32594,   -0.91301,   -1.31456
  -1.32594,   -0.89701,   -1.29910
  -1.45093,   -0.88073,   -1.28619
  -1.45093,   -0.86437,   -1.27345
  -1.45093,   -0.84799,   -1.26095
  -1.45093,   -0.83187,   -1.24895
  -1.59042,   -0.81573,   -1.23996
  -1.59042,   -0.79986,   -1.23142
  -1.59042,   -0.78417,   -1.22322
  -1.59042,   -0.76917,   -1.21587
  -1.68817,   -0.75419,   -1.21063
  -1.66335,   -0.73909,   -1.20489
  -1.66335,   -0.72451,   -1.19976
  -1.66335,   -0.71020,   -1.19502
  -1.66335,   -0.69548,   -1.18995
  -1.55508,   -0.68080,   -1.18288
  -1.55508,   -0.66635,   -1.17616
  -1.55508,   -0.65225,   -1.16991
  -1.55508,   -0.63846,   -1.16410
  -1.41931,   -0.62520,   -1.15621
  -1.41931,   -0.61228,   -1.14881
  -1.41931,   -0.59966,   -1.14186
  -1.41931,   -0.58740,   -1.13539
  -1.18891,   -0.57530,   -1.12460
  -1.18891,   -0.56348,   -1.11430
  -1.18891,   -0.55221,   -1.10475
  -1.18891,   -0.54156,   -1.09600
  -0.95925,   -0.53170,   -1.08361
  -0.95925,   -0.52238,   -1.07198
  -0.95925,   -0.51349,   -1.06101
  -0.95925,   -0.50469,   -1.05036
  -0.74315,   -0.49624,   -1.03593
  -0.74315,   -0.48802,   -1.02201
  -0.74315,   -0.48037,   -1.00895
  -0.74315,   -0.47365,   -0.99704
  -0.69030,   -0.46737,   -0.98475
  -0.69030,   -0.46161,   -0.97322
  -0.69030,   -0.45628,   -0.96234
  -0.69030,   -0.45110,   -0.95182
  -0.50478,   -0.44592,   -0.93781
  -0.50478,   -0.44055,   -0.92388
  -0.50478,   -0.43493,   -0.90999
  -0.50478,   -0.42888,   -0.89595
  -0.26882,   -0.42278,   -0.87744
  -0.26882,   -0.41645,   -0.85906
  -0.26882,   -0.40985,   -0.84079
  -0.26882,   -0.40287,   -0.82251
  -0.06010,   -0.39559,   -0.80013
  -0.06121,   -0.38853,   -0.77843
  -0.06121,   -0.38182,   -0.75751
  -0.06121,   -0.37461,   -0.73651
  -0.06121,   -0.36733,   -0.71588
   0.22202,   -0.36031,   -0.69024
   0.22202,   -0.35377,   -0.66558
   0.22202,   -0.34770,   -0.64188
   0.22202,   -0.34164,   -0.61866
   0.36701,   -0.33536,   -0.59280
   0.36701,   -0.32856,   -0.56694
   0.36701,   -0.32099,   -0.54084
   0.36701,   -0.31217,   -0.51404
   0.25588,   -0.30333,   -0.48998
   0.25588,   -0.29510,   -0.46700
   0.25588,   -0.28702,   -0.44462
   0.25588,   -0.27913,   -0.42288
  -0.09413,   -0.27080,   -0.40814
  -0.09413,   -0.26293,   -0.39415
  -0.09413,   -0.25566,   -0.38102
  -0.09413,   -0.24866,   -0.36842
  -0.39945,   -0.24135,   -0.36188
  -0.39945,   -0.23316,   -0.35461
  -0.39945,   -0.22448,   -0.34700
  -0.39945,   -0.21557,   -0.33931
  -0.81458,   -0.20639,   -0.33982
  -0.81458,   -0.19768,   -0.34078
  -0.81458,   -0.18930,   -0.34205
  -0.81458,   -0.18078,   -0.34315
  -0.93841,   -0.17208,   -0.34653
  -0.93841,   -0.16330,   -0.34976
  -0.93841,   -0.15431,   -0.35272
  -0.93841,   -0.14483,   -0.35515
  -1.06740,   -0.13500,   -0.35976
  -1.06740,   -0.12469,   -0.36381
  -1.06740,   -0.11447,   -0.36786
  -1.06740,   -0.10473,   -0.37231
  -1.10377,   -0.09527,   -0.37767
  -1.10377,   -0.08602,   -0.38313
  -1.10377,   -0.07706,   -0.38876
  -1.10377,   -0.06846,   -0.39463
  -1.32843,   -0.06119,   -0.40618
  -1.32913,   -0.05447,   -0.41806
  -1.32913,   -0.04822,   -0.43015
  -1.32913,   -0.04231,   -0.44234
  -1.49495,   -0.03695,   -0.45814
  -1.48510,   -0.03214,   -0.47396
  -1.48510,   -0.02732,   -0.48946
  -1.48510,   -0.02236,   -0.50451
  -1.48510,   -0.01773,   -0.51959
  -1.59013,   -0.01343,   -0.53678
  -1.59013,   -0.00872,   -0.55324
  -1.59013,   -0.00366,   -0.56902
  -1.59013,    0.00148,   -0.58440
  -1.55768,    0.00615,   -0.59929
  -1.55768,    0.01044,   -0.61425
  -1.55768,    0.01471,   -0.62894
  -1.55768,    0.01864,   -0.64366
  -1.45046,    0.02257,   -0.65594
  -1.45046,    0.02599,   -0.66848
  -1.45046,    0.02956,   -0.68063
  -1.45046,    0.03305,   -0.69260
  -1.31765,    0.03657,   -0.70165
  -1.31765,    0.04010,   -0.71051
  -1.31765,    0.04344,   -0.71939
  -1.31765,    0.04647,   -0.72837
  -1.18288,    0.04900,   -0.73499
  -1.18288,    0.05153,   -0.74147
  -1.18288,    0.05391,   -0.74796
  -1.18288,    0.05647,   -0.75416
  -0.97426,    0.05881,   -0.75626
  -0.97426,    0.06112,   -0.75836
  -0.97426,    0.06339,   -0.76045
  -0.97426,    0.06559,   -0.76257
  -0.69440,    0.06746,   -0.75938
  -0.69440,    0.06925,   -0.75632
  -0.69440,    0.07092,   -0.75344
  -0.69440,    0.07261,   -0.75061
  -0.44518,    0.07418,   -0.74296
  -0.46045,    0.07553,   -0.73598
  -0.46045,    0.07641,   -0.72961
  -0.46045,    0.07671,   -0.72394
  -0.32623,    0.07711,   -0.71559
  -0.33918,    0.07806,   -0.70713
  -0.33918,    0.07912,   -0.69873
  -0.33918,    0.08033,   -0.69036
  -0.33918,    0.08143,   -0.68225
  -0.23755,    0.08268,   -0.67214
  -0.23755,    0.08403,   -0.66212
  -0.23755,    0.08550,   -0.65220
  -0.23755,    0.08729,   -0.64214
  -0.20826,    0.08978,   -0.63103
  -0.20826,    0.09238,   -0.62003
  -0.20826,    0.09505,   -0.60917
  -0.20826,    0.09791,   -0.59835
  -0.02273,    0.10077,   -0.58404
  -0.02273,    0.10308,   -0.57055
  -0.02273,    0.10564,   -0.55708
  -0.02273,    0.10908,   -0.54302
   0.17197,    0.11303,   -0.52485
   0.17197,    0.11695,   -0.50707
   0.17197,    0.12040,   -0.49011
   0.17197,    0.12383,   -0.47351
   0.37904,    0.12728,   -0.45307
   0.37904,    0.13098,   -0.43281
   0.37904,    0.13471,   -0.41292
   0.37904,    0.13871,   -0.39316
   0.49651,    0.14266,   -0.37149
   0.49651,    0.14658,   -0.35030
   0.49651,    0.15027,   -0.32974
   0.49651,    0.15383,   -0.30973
   0.51210,    0.15734,   -0.28985
   0.51210,    0.16064,   -0.27058
   0.51210,    0.16401,   -0.25162
   0.51210,    0.16705,   -0.23337
   0.33210,    0.17013,   -0.21904
   0.34023,    0.17251,   -0.20552
   0.34023,    0.17474,   -0.19242
   0.34023,    0.17698,   -0.17958
   0.08157,    0.17870,   -0.17267
   0.09429,    0.18002,   -0.16603
   0.09429,    0.18100,   -0.15986
   0.09429,    0.18181,   -0.15399
   0.09429,    0.18251,   -0.14834
  -0.20969,    0.18313,   -0.14896
  -0.20969,    0.18375,   -0.14956
  -0.20969,    0.18426,   -0.15026
  -0.20969,    0.18456,   -0.15116
  -0.45141,    0.18452,   -0.15721
  -0.45141,    0.18401,   -0.16359
  -0.45141,    0.18331,   -0.17003
  -0.45141,    0.18250,   -0.17645
  -0.58026,    0.18155,   -0.18546
  -0.58026,    0.18060,   -0.19429
  -0.58026,    0.17972,   -0.20287
  -0.58026,    0.17815,   -0.21196
  -0.59797,    0.17591,   -0.22187
  -0.59797,    0.17404,   -0.23122
  -0.59797,    0.17243,   -0.24013
  -0.59797,    0.17075,   -0.24894
  -0.46226,    0.16907,   -0.25486
  -0.46226,    0.16742,   -0.26062
  -0.46226,    0.16547,   -0.26656
  -0.46226,    0.16353,   -0.27238
  -0.24902,    0.16166,   -0.27375
  -0.24902,    0.16008,   -0.27479
  -0.24902,    0.15875,   -0.27558
  -0.24902,    0.15758,   -0.27620
  -0.00509,    0.15637,   -0.27196
  -0.00509,    0.15535,   -0.26763
  -0.00509,    0.15410,   -0.26360
  -0.00509,    0.15281,   -0.25970
   0.20811,    0.15171,   -0.25142
   0.20774,    0.15076,   -0.24317
   0.20774,    0.15002,   -0.23487
   0.20774,    0.14922,   -0.22680
   0.34807,    0.14845,   -0.21606
   0.34964,    0.14794,   -0.20525
   0.34964,    0.14753,   -0.19455
   0.34964,    0.14750,   -0.18370
   0.34964,    0.14768,   -0.17285
   0.43675,    0.14808,   -0.16026
   0.43675,    0.14841,   -0.14800
   0.43675,    0.14907,   -0.13566
   0.43675,    0.14970,   -0.12360
   0.44590,    0.15083,   -0.11110
   0.44590,    0.15259,   -0.09823
   0.44590,    0.15438,   -0.08560
   0.44590,    0.15606,   -0.07332
   0.42734,    0.15763,   -0.06177
   0.42734,    0.15969,   -0.04997
   0.42734,    0.16202,   -0.03814
   0.42734,    0.16396,   -0.02693
   0.35959,    0.16582,   -0.01737
   0.35959,    0.16753,   -0.00816
   0.35959,    0.16911,    0.00074
   0.35959,    0.17028,    0.00907
   0.22049,    0.17135,    0.01434
   0.22049,    0.17241,    0.01951
   0.22049,    0.17329,    0.02439
   0.22049,    0.17424,    0.02924
   0.08674,    0.17538,    0.03151
   0.08674,    0.17615,    0.03337
   0.08674,    0.17637,    0.03465
   0.08674,    0.17622,    0.03555
  -0.05350,    0.17622,    0.03377
  -0.05350,    0.17648,    0.03227
  -0.05350,    0.17688,    0.03095
  -0.05350,    0.17729,    0.02966
  -0.10253,    0.17769,    0.02741
  -0.10360,    0.17758,    0.02468
  -0.10360,    0.17740,    0.02194
  -0.10360,    0.17740,    0.01943
  -0.05998,    0.17743,    0.01788
  -0.06310,    0.17729,    0.01611
  -0.06310,    0.17729,    0.01453
  -0.06310,    0.17732,    0.01301
  -0.06310,    0.17751,    0.01167
   0.07007,    0.17754,    0.01287
   0.07007,    0.17762,    0.01409
   0.07007,    0.17740,    0.01499
   0.07007,    0.17754,    0.01624
   0.21477,    0.17784,    0.02049
   0.21477,    0.17784,    0.02438
   0.21477,    0.17754,    0.02790
   0.21477,    0.17725,    0.03135
   0.29447,    0.17696,    0.03632
   0.29447,    0.17659,    0.04113
   0.29447,    0.17622,    0.04584
   0.29447,    0.17571,    0.05031
   0.30241,    0.17560,    0.05524
   0.30241,    0.17501,    0.05961
   0.30241,    0.17392,    0.06339
   0.30241,    0.17270,    0.06698
   0.22810,    0.17160,    0.06913
   0.22810,    0.17014,    0.07087
   0.22810,    0.16896,    0.07286
   0.22810,    0.16860,    0.07561
   0.10318,    0.16841,    0.07598
   0.10318,    0.16753,    0.07566
   0.10318,    0.16619,    0.07489
   0.10318,    0.16493,    0.07423
